Customer ID,Age,Gender,Annual Income,Spending Score
8958,80,Female,141526.00,56
8959,51,Male,124167.00,58
8960,71,Male,44569.00,51
8961,74,Female,50234.00,69
8962,69,Female,146040.00,1
8963,64,Male,98568.00,28
8964,32,Male,115928.00,84
8965,53,Male,163823.00,91
8966,38,Male,162986.00,2
8967,67,Female,63804.00,17
8968,19,Female,128210.00,83
8969,19,Female,169831.00,88
8970,47,Female,149570.00,9
8971,38,Male,64984.00,24
8972,90,Male,59247.00,73
8973,28,Male,134401.00,73
8974,85,Male,108707.00,76
8975,33,Female,159207.00,76
8976,68,Male,102064.00,90
8977,79,Male,42240.00,20
8978,55,Male,140057.00,98
8979,30,Female,150059.00,5
8980,78,Female,138708.00,61
8981,85,Female,68162.00,23
8982,80,Female,88886.00,81
8983,79,Female,162936.00,63
8984,77,Female,20219.00,62
8985,87,Female,178249.00,68
8986,85,Male,96795.00,88
8987,45,Male,89023.00,75
8988,30,Male,67020.00,73
8989,59,Female,157931.00,28
8990,64,Female,84889.00,19
8991,22,Female,168650.00,37
8992,52,Male,138022.00,66
8993,65,Male,199543.00,50
8994,87,Female,154350.00,88
8995,52,Female,185776.00,13
8996,18,Female,186738.00,61
8997,78,Female,114975.00,93
8998,59,Male,41046.00,81
8999,78,Female,67046.00,17
9000,39,Male,172947.00,80
9001,56,Male,190186.00,100
9002,64,Female,45821.00,99
9003,54,Male,66618.00,91
9004,70,Female,147449.00,83
9005,57,Male,22756.00,92
9006,44,Female,121178.00,76
9007,43,Female,108176.00,51
9008,52,Male,134564.00,91
9009,38,Male,98098.00,85
9010,39,Female,22991.00,75
9011,79,Female,128346.00,64
9012,27,Male,25706.00,22
9013,53,Female,23895.00,84
9014,81,Male,76163.00,30
9015,42,Female,47894.00,4
9016,31,Male,73736.00,56
9017,88,Male,47369.00,18
9018,30,Female,160576.00,11
9019,20,Female,146396.00,23
9020,69,Male,54026.00,52
9021,75,Female,168173.00,44
9022,38,Male,148057.00,76
9023,48,Male,153857.00,80
9024,22,Female,127337.00,41
9025,71,Female,69684.00,94
9026,56,Male,115662.00,67
9027,54,Male,108472.00,64
9028,56,Male,146780.00,60
9029,46,Male,117312.00,51
9030,52,Female,99971.00,53
9031,62,Male,198478.00,50
9032,82,Female,166585.00,39
9033,52,Male,150286.00,33
9034,22,Female,58853.00,49
9035,76,Female,184939.00,79
9036,65,Male,92110.00,75
9037,27,Male,44794.00,41
9038,90,Female,147332.00,8
9039,30,Male,156374.00,96
9040,34,Male,190158.00,8
9041,59,Male,56846.00,4
9042,23,Female,138174.00,11
9043,40,Male,49651.00,45
9044,89,Female,76892.00,71
9045,57,Male,81124.00,72
9046,28,Male,158552.00,77
9047,79,Female,151627.00,99
9048,61,Male,184076.00,53
9049,50,Male,140568.00,19
9050,58,Female,75209.00,80
9051,72,Female,135424.00,100
9052,20,Female,117363.00,74
9053,86,Female,155307.00,62
9054,82,Male,162516.00,85
9055,43,Male,42840.00,12
9056,27,Female,86926.00,85
9057,60,Female,156946.00,85
9058,35,Male,122545.00,60
9059,18,Female,53619.00,85
9060,47,Female,71919.00,41
9061,26,Female,59049.00,26
9062,79,Female,37902.00,69
9063,89,Female,23500.00,91
9064,28,Female,46311.00,74
9065,46,Male,94776.00,59
9066,58,Female,128144.00,5
9067,44,Male,122820.00,59
9068,18,Female,34929.00,89
9069,27,Male,140867.00,26
9070,89,Male,91699.00,20
9071,70,Female,122694.00,31
9072,51,Female,189372.00,11
9073,58,Female,36048.00,4
9074,81,Male,80277.00,2
9075,90,Female,142343.00,80
9076,86,Male,173081.00,98
9077,51,Male,21515.00,62
9078,39,Male,131075.00,96
9079,36,Female,87591.00,56
9080,54,Female,42225.00,52
9081,18,Male,60358.00,12
9082,55,Female,187576.00,7
9083,80,Male,38794.00,50
9084,60,Male,64171.00,43
9085,66,Female,118931.00,24
9086,86,Female,50949.00,94
9087,28,Male,185745.00,22
9088,44,Female,50337.00,58
9089,27,Male,122134.00,19
9090,83,Male,99598.00,26
9091,52,Male,179906.00,73
9092,67,Male,97207.00,8
9093,30,Male,167479.00,10
9094,27,Male,37149.00,93
9095,75,Male,124144.00,54
9096,42,Male,184301.00,15
9097,76,Male,134957.00,75
9098,61,Female,129391.00,23
9099,73,Male,26781.00,47
9100,42,Male,116773.00,9
9101,44,Female,52823.00,5
9102,83,Female,175458.00,41
9103,79,Male,154154.00,9
9104,65,Male,79560.00,12
9105,29,Male,172550.00,51
9106,76,Female,176627.00,36
9107,83,Male,27017.00,54
9108,63,Female,44903.00,61
9109,35,Male,143873.00,50
9110,89,Female,104684.00,76
9111,62,Female,29237.00,72
9112,62,Female,137838.00,41
9113,68,Male,57604.00,46
9114,78,Male,118335.00,76
9115,76,Male,124799.00,100
9116,56,Female,82586.00,67
9117,65,Female,106533.00,77
9118,78,Female,35800.00,2
9119,68,Female,72175.00,72
9120,73,Female,191600.00,70
9121,35,Male,100175.00,95
9122,87,Female,97807.00,76
9123,71,Male,194974.00,73
9124,19,Male,134579.00,82
9125,77,Male,63580.00,2
9126,66,Female,164334.00,3
9127,31,Male,41970.00,23
9128,74,Female,136978.00,26
9129,29,Male,26172.00,22
9130,76,Female,142948.00,37
9131,88,Female,187239.00,6
9132,68,Female,28898.00,96
9133,70,Male,159603.00,4
9134,63,Male,86569.00,88
9135,50,Female,171859.00,47
9136,80,Female,62970.00,84
9137,85,Female,93068.00,85
9138,24,Female,121573.00,16
9139,45,Female,142788.00,46
9140,83,Female,107117.00,70
9141,88,Male,88015.00,62
9142,69,Male,81847.00,1
9143,60,Female,84991.00,29
9144,78,Male,148063.00,30
9145,19,Female,165585.00,90
9146,47,Male,86161.00,87
9147,62,Female,166010.00,72
9148,71,Male,89110.00,19
9149,58,Male,38632.00,96
9150,59,Female,84890.00,58
9151,45,Male,114074.00,3
9152,18,Female,175422.00,16
9153,43,Male,88937.00,50
9154,31,Female,198216.00,73
9155,64,Female,192101.00,76
9156,79,Female,191658.00,74
9157,19,Male,51308.00,84
9158,25,Female,40636.00,23
9159,57,Male,156684.00,36
9160,33,Male,36334.00,7
9161,79,Female,39800.00,45
9162,86,Female,168695.00,27
9163,50,Male,76619.00,83
9164,73,Female,188968.00,42
9165,32,Female,190592.00,95
9166,38,Female,199337.00,30
9167,51,Female,194318.00,49
9168,59,Female,42004.00,30
9169,72,Female,79579.00,78
9170,23,Male,183097.00,81
9171,69,Male,152819.00,23
9172,27,Female,150865.00,29
9173,85,Male,110912.00,84
9174,22,Female,86645.00,50
9175,41,Male,114174.00,54
9176,52,Female,25673.00,73
9177,79,Female,141582.00,68
9178,86,Female,36598.00,5
9179,54,Female,71638.00,76
9180,76,Male,156853.00,73
9181,54,Female,184475.00,35
9182,52,Female,116156.00,50
9183,58,Male,101334.00,70
9184,88,Female,112521.00,54
9185,81,Female,46443.00,73
9186,18,Female,22123.00,75
9187,50,Female,85357.00,32
9188,46,Male,92047.00,80
9189,34,Male,58327.00,31
9190,54,Male,197013.00,55
9191,82,Male,59523.00,57
9192,60,Female,100512.00,91
9193,26,Male,80663.00,59
9194,86,Male,69644.00,71
9195,81,Male,184311.00,21
9196,70,Female,132818.00,79
9197,53,Male,180459.00,16
9198,43,Male,108039.00,43
9199,49,Female,172335.00,10
9200,88,Female,136703.00,55
9201,24,Male,106157.00,65
9202,81,Male,50213.00,38
9203,89,Female,121903.00,38
9204,34,Female,55110.00,38
9205,38,Male,157866.00,31
9206,51,Male,160731.00,17
9207,57,Male,190817.00,93
9208,46,Male,169659.00,22
9209,68,Male,132533.00,90
9210,23,Male,76221.00,1
9211,23,Male,85850.00,25
9212,28,Female,137796.00,53
9213,19,Male,148469.00,76
9214,67,Male,126116.00,75
9215,28,Female,152379.00,27
9216,24,Male,44381.00,98
9217,32,Female,127137.00,93
9218,65,Male,107650.00,3
9219,53,Female,51690.00,46
9220,72,Male,186362.00,81
9221,32,Male,135861.00,70
9222,73,Male,110112.00,82
9223,87,Female,70957.00,77
9224,25,Female,154146.00,82
9225,67,Female,23168.00,24
9226,18,Male,171118.00,20
9227,30,Female,45778.00,55
9228,59,Male,190834.00,13
9229,68,Female,106261.00,47
9230,62,Female,33654.00,13
9231,57,Male,199676.00,83
9232,89,Male,148616.00,10
9233,69,Female,43185.00,79
9234,84,Male,111536.00,32
9235,42,Male,142568.00,72
9236,22,Male,73815.00,61
9237,26,Male,48172.00,64
9238,81,Female,50143.00,57
9239,32,Male,56124.00,1
9240,74,Female,51239.00,12
9241,46,Male,169298.00,62
9242,66,Female,21343.00,87
9243,87,Male,181956.00,97
9244,75,Female,131443.00,38
9245,24,Female,93204.00,78
9246,41,Male,87935.00,34
9247,61,Male,160189.00,49
9248,24,Male,171996.00,13
9249,69,Female,58172.00,27
9250,62,Female,68110.00,57
9251,58,Male,114147.00,33
9252,80,Male,177638.00,19
9253,75,Male,83092.00,7
9254,24,Female,77789.00,18
9255,64,Female,44706.00,6
9256,76,Female,24796.00,98
9257,27,Female,187286.00,56
9258,87,Female,188693.00,97
9259,51,Female,55449.00,15
9260,47,Male,170478.00,85
9261,69,Female,166319.00,16
9262,35,Male,131731.00,57
9263,87,Female,125254.00,82
9264,24,Female,45257.00,56
9265,61,Female,76806.00,25
9266,53,Female,188316.00,85
9267,85,Male,179665.00,37
9268,53,Female,82634.00,28
9269,66,Male,117768.00,49
9270,43,Male,160048.00,98
9271,56,Male,82746.00,55
9272,71,Female,110685.00,45
9273,29,Male,73030.00,86
9274,56,Male,60266.00,59
9275,45,Male,58690.00,42
9276,18,Female,93831.00,67
9277,74,Male,149404.00,31
9278,19,Female,93812.00,91
9279,47,Female,22917.00,33
9280,70,Male,91180.00,97
9281,18,Male,116357.00,36
9282,44,Male,89390.00,93
9283,66,Male,83642.00,49
9284,25,Female,131052.00,22
9285,32,Male,191370.00,16
9286,35,Male,30204.00,30
9287,82,Female,116446.00,77
9288,72,Male,44734.00,79
9289,19,Female,80135.00,97
9290,73,Male,29929.00,29
9291,49,Male,38434.00,80
9292,29,Male,197430.00,82
9293,25,Female,74139.00,63
9294,64,Male,122365.00,84
9295,86,Female,53294.00,31
9296,40,Female,35472.00,71
9297,35,Male,36425.00,5
9298,34,Female,135947.00,11
9299,68,Female,117804.00,50
9300,21,Female,165503.00,98
9301,41,Male,107443.00,50
9302,56,Female,109190.00,88
9303,73,Male,50841.00,68
9304,38,Female,51000.00,31
9305,51,Female,78604.00,68
9306,80,Female,32817.00,80
9307,47,Female,25894.00,18
9308,67,Female,178100.00,58
9309,90,Female,161951.00,8
9310,84,Male,137534.00,66
9311,30,Female,42229.00,28
9312,89,Male,22809.00,57
9313,66,Female,190512.00,50
9314,81,Male,73258.00,47
9315,78,Male,107979.00,95
9316,47,Male,197178.00,19
9317,60,Female,100950.00,39
9318,29,Male,179754.00,65
9319,90,Male,191323.00,97
9320,85,Female,155227.00,19
9321,61,Male,191155.00,40
9322,61,Male,98064.00,64
9323,30,Male,20206.00,16
9324,63,Male,107302.00,62
9325,72,Male,135782.00,54
9326,56,Female,178824.00,78
9327,20,Male,103133.00,43
9328,34,Male,184492.00,56
9329,39,Female,113582.00,32
9330,69,Female,92532.00,53
9331,51,Female,132330.00,59
9332,55,Male,55608.00,29
9333,41,Male,44268.00,40
9334,20,Male,52204.00,54
9335,78,Male,186166.00,8
9336,31,Male,86494.00,21
9337,36,Female,115850.00,42
9338,32,Female,159946.00,60
9339,34,Male,199919.00,50
9340,33,Male,34123.00,57
9341,56,Female,74342.00,93
9342,24,Male,80891.00,69
9343,34,Male,20765.00,82
9344,79,Female,164813.00,61
9345,85,Male,44316.00,8
9346,56,Female,21370.00,30
9347,78,Female,143537.00,69
9348,34,Female,114383.00,82
9349,44,Female,176557.00,22
9350,20,Female,60196.00,75
9351,23,Male,79516.00,79
9352,65,Male,123161.00,28
9353,43,Male,85785.00,48
9354,35,Female,74402.00,65
9355,35,Male,177543.00,4
9356,39,Female,70546.00,98
9357,39,Male,81673.00,61
9358,75,Male,186467.00,49
9359,55,Female,161285.00,37
9360,79,Male,180099.00,50
9361,81,Male,64584.00,44
9362,90,Male,121122.00,74
9363,51,Female,122671.00,55
9364,75,Male,29075.00,24
9365,84,Male,112241.00,81
9366,86,Male,131452.00,31
9367,64,Female,189450.00,51
9368,30,Female,39129.00,94
9369,66,Female,167376.00,60
9370,33,Female,32694.00,30
9371,37,Female,21615.00,43
9372,75,Female,154668.00,24
9373,41,Male,39666.00,14
9374,26,Male,89932.00,76
9375,81,Male,177853.00,19
9376,57,Male,78617.00,48
9377,80,Female,164700.00,53
9378,19,Female,134116.00,60
9379,26,Female,55298.00,33
9380,28,Male,67047.00,81
9381,64,Male,142915.00,67
9382,29,Male,116859.00,8
9383,36,Male,103135.00,16
9384,19,Male,73031.00,70
9385,63,Female,51888.00,100
9386,37,Female,50157.00,65
9387,77,Male,131461.00,58
9388,57,Male,20575.00,32
9389,77,Female,87295.00,41
9390,55,Female,192499.00,86
9391,38,Female,187157.00,71
9392,84,Male,195881.00,75
9393,55,Female,107923.00,94
9394,20,Female,199963.00,99
9395,46,Male,70557.00,78
9396,47,Male,71987.00,53
9397,70,Female,138921.00,33
9398,88,Female,23477.00,83
9399,55,Male,159702.00,47
9400,65,Male,182311.00,91
9401,90,Female,95957.00,8
9402,58,Female,62434.00,54
9403,90,Male,137873.00,23
9404,79,Male,173980.00,85
9405,62,Male,134389.00,80
9406,34,Male,85450.00,95
9407,68,Male,143164.00,95
9408,86,Male,28578.00,79
9409,53,Female,166806.00,94
9410,55,Female,182541.00,87
9411,78,Male,73774.00,100
9412,75,Female,60479.00,8
9413,58,Female,65322.00,50
9414,25,Male,187386.00,28
9415,28,Male,78304.00,52
9416,50,Male,43097.00,26
9417,80,Male,193458.00,66
9418,86,Female,88528.00,52
9419,38,Male,39786.00,31
9420,37,Female,74619.00,37
9421,50,Male,192481.00,80
9422,39,Female,122431.00,87
9423,53,Female,179038.00,18
9424,52,Female,169213.00,2
9425,61,Female,104479.00,25
9426,25,Male,153857.00,61
9427,47,Female,142183.00,4
9428,43,Male,43556.00,26
9429,47,Male,56055.00,73
9430,62,Male,125042.00,6
9431,24,Male,137805.00,27
9432,54,Male,185368.00,44
9433,65,Female,120561.00,15
9434,54,Female,158343.00,68
9435,87,Male,185443.00,43
9436,62,Female,27893.00,68
9437,90,Female,145939.00,87
9438,36,Female,43404.00,55
9439,51,Female,100259.00,74
9440,76,Male,190908.00,58
9441,86,Male,61752.00,22
9442,55,Male,160907.00,64
9443,25,Female,30546.00,4
9444,39,Male,123784.00,7
9445,45,Male,103930.00,39
9446,21,Female,110598.00,4
9447,66,Male,73495.00,8
9448,68,Female,71313.00,53
9449,81,Male,94200.00,25
9450,64,Female,32546.00,6
9451,69,Female,86735.00,44
9452,90,Male,52625.00,88
9453,72,Female,154752.00,96
9454,60,Female,126673.00,97
9455,68,Female,169632.00,36
9456,54,Female,188647.00,22
9457,38,Female,29812.00,38
9458,68,Female,186743.00,70
9459,26,Female,161672.00,27
9460,83,Female,182004.00,94
9461,29,Male,166866.00,67
9462,49,Male,37617.00,81
9463,22,Female,127065.00,27
9464,66,Female,45829.00,100
9465,60,Female,169662.00,22
9466,74,Male,49289.00,32
9467,36,Female,144986.00,95
9468,83,Male,107969.00,20
9469,69,Male,34551.00,74
9470,36,Female,171142.00,37
9471,81,Male,104805.00,73
9472,46,Male,76323.00,84
9473,34,Female,80153.00,13
9474,65,Female,42523.00,90
9475,43,Male,197928.00,8
9476,23,Male,39238.00,3
9477,75,Male,122810.00,86
9478,85,Male,122186.00,90
9479,47,Female,68927.00,57
9480,27,Female,36897.00,94
9481,46,Male,27800.00,62
9482,22,Male,26270.00,10
9483,86,Male,182585.00,66
9484,73,Male,78364.00,62
9485,47,Female,55091.00,58
9486,65,Female,167925.00,17
9487,40,Male,83498.00,77
9488,56,Male,98022.00,1
9489,58,Female,130004.00,63
9490,32,Female,69150.00,10
9491,63,Male,168907.00,20
9492,79,Male,63283.00,53
9493,89,Male,68960.00,5
9494,42,Female,31626.00,12
9495,44,Male,175105.00,94
9496,82,Female,142302.00,6
9497,71,Male,34610.00,20
9498,82,Male,173473.00,92
9499,21,Male,143193.00,14
9500,64,Male,38031.00,78
9501,18,Female,98403.00,21
9502,69,Male,157059.00,42
9503,59,Male,95554.00,77
9504,76,Male,114313.00,54
9505,70,Female,196954.00,21
9506,59,Male,193354.00,54
9507,21,Female,186776.00,84
9508,39,Male,151439.00,23
9509,70,Male,72095.00,29
9510,29,Female,196555.00,54
9511,55,Female,46289.00,35
9512,34,Female,43247.00,37
9513,20,Female,133550.00,78
9514,53,Male,149683.00,4
9515,49,Female,65372.00,42
9516,76,Male,20496.00,52
9517,32,Male,190513.00,29
9518,29,Male,50206.00,94
9519,77,Male,186429.00,28
9520,34,Male,57780.00,23
9521,40,Female,172351.00,13
9522,82,Female,75432.00,47
9523,58,Male,96512.00,81
9524,78,Female,64046.00,36
9525,58,Female,69015.00,3
9526,25,Female,53087.00,19
9527,18,Male,103070.00,48
9528,44,Female,53827.00,7
9529,70,Male,134442.00,55
9530,86,Female,154075.00,4
9531,21,Female,130106.00,50
9532,53,Male,176769.00,22
9533,30,Female,53170.00,55
9534,21,Male,165394.00,91
9535,78,Male,144384.00,90
9536,77,Female,146241.00,62
9537,35,Female,198983.00,33
9538,34,Male,80840.00,37
9539,69,Female,195575.00,57
9540,55,Male,43900.00,20
9541,45,Female,129383.00,33
9542,35,Female,39410.00,82
9543,23,Male,179976.00,38
9544,39,Male,29969.00,44
9545,71,Female,188475.00,13
9546,85,Male,134267.00,17
9547,22,Male,20994.00,22
9548,30,Male,62539.00,6
9549,34,Female,81746.00,12
9550,47,Female,26328.00,38
9551,62,Male,141148.00,41
9552,62,Female,77454.00,53
9553,54,Male,43311.00,16
9554,54,Female,177125.00,53
9555,29,Female,152539.00,50
9556,75,Female,80248.00,1
9557,50,Female,103647.00,25
9558,19,Female,179522.00,11
9559,57,Female,53070.00,24
9560,43,Female,167500.00,50
9561,59,Female,45565.00,44
9562,82,Male,75553.00,70
9563,79,Male,191411.00,8
9564,23,Female,141271.00,43
9565,20,Male,159038.00,63
9566,37,Male,91584.00,95
9567,31,Female,184523.00,39
9568,32,Female,35894.00,33
9569,22,Male,96652.00,56
9570,89,Male,68715.00,43
9571,48,Female,184065.00,19
9572,50,Female,153306.00,16
9573,88,Male,175388.00,74
9574,61,Male,115609.00,43
9575,41,Female,121739.00,76
9576,75,Male,38489.00,22
9577,89,Female,195013.00,11
9578,38,Male,68921.00,60
9579,23,Female,35933.00,47
9580,57,Male,129001.00,57
9581,52,Female,186731.00,10
9582,51,Male,176688.00,58
9583,19,Female,116554.00,6
9584,29,Male,69845.00,62
9585,43,Female,136467.00,44
9586,75,Male,82772.00,94
9587,83,Female,87193.00,61
9588,72,Male,41724.00,20
9589,88,Male,165909.00,75
9590,71,Male,139774.00,78
9591,63,Female,157359.00,37
9592,50,Male,89085.00,44
9593,31,Female,147347.00,60
9594,65,Male,58255.00,79
9595,88,Male,136166.00,41
9596,71,Female,37596.00,41
9597,43,Male,92862.00,60
9598,72,Female,87830.00,36
9599,68,Male,79811.00,78
9600,81,Female,32955.00,32
9601,78,Male,100301.00,28
9602,22,Male,123217.00,57
9603,52,Male,104060.00,87
9604,20,Male,167081.00,25
9605,37,Male,60583.00,12
9606,33,Female,30671.00,50
9607,83,Male,198970.00,45
9608,20,Male,83044.00,44
9609,54,Female,21480.00,63
9610,76,Female,30327.00,6
9611,63,Male,52566.00,73
9612,73,Female,79269.00,51
9613,24,Male,143443.00,95
9614,69,Male,67771.00,56
9615,80,Female,145101.00,1
9616,77,Male,59524.00,3
9617,64,Female,111693.00,61
9618,80,Female,45165.00,38
9619,35,Male,21589.00,35
9620,26,Female,147475.00,17
9621,69,Male,131998.00,45
9622,68,Male,182635.00,39
9623,62,Male,179491.00,21
9624,18,Male,185527.00,100
9625,63,Male,141200.00,88
9626,29,Female,55737.00,85
9627,37,Male,113179.00,35
9628,77,Female,87884.00,18
9629,68,Male,21753.00,13
9630,73,Female,175068.00,9
9631,51,Female,52455.00,99
9632,59,Male,99007.00,14
9633,79,Female,169284.00,88
9634,29,Female,117490.00,90
9635,45,Female,171563.00,49
9636,46,Male,67191.00,43
9637,89,Female,144817.00,35
9638,48,Male,87953.00,96
9639,65,Female,126775.00,74
9640,23,Female,178822.00,16
9641,69,Male,121702.00,76
9642,41,Male,164463.00,88
9643,84,Female,147735.00,20
9644,61,Male,74488.00,21
9645,77,Female,20853.00,64
9646,19,Female,95853.00,87
9647,80,Male,150729.00,14
9648,47,Female,116844.00,46
9649,24,Male,156470.00,65
9650,31,Male,159140.00,95
9651,85,Male,56196.00,23
9652,26,Female,67031.00,62
9653,76,Male,67594.00,48
9654,28,Female,178785.00,21
9655,50,Female,31252.00,19
9656,58,Male,80369.00,64
9657,53,Male,92354.00,64
9658,76,Male,87030.00,92
9659,43,Female,46697.00,57
9660,55,Female,48132.00,23
9661,90,Male,87855.00,82
9662,57,Female,53950.00,21
9663,78,Female,168069.00,68
9664,22,Female,179238.00,50
9665,58,Female,138580.00,54
9666,74,Male,105593.00,70
9667,73,Female,154476.00,28
9668,55,Female,158827.00,34
9669,26,Female,42568.00,62
9670,69,Female,45626.00,21
9671,32,Female,45638.00,73
9672,64,Female,195458.00,30
9673,48,Male,95478.00,42
9674,66,Male,72612.00,29
9675,87,Male,187078.00,11
9676,47,Female,110143.00,22
9677,54,Female,93348.00,65
9678,32,Male,162066.00,82
9679,75,Male,194004.00,74
9680,89,Female,27181.00,83
9681,86,Male,108169.00,60
9682,62,Female,112548.00,61
9683,23,Female,179706.00,52
9684,89,Male,63275.00,46
9685,43,Male,102575.00,12
9686,44,Male,146124.00,47
9687,45,Male,114766.00,72
9688,52,Female,50597.00,34
9689,31,Male,32632.00,9
9690,68,Female,192283.00,62
9691,63,Female,141862.00,72
9692,71,Female,28492.00,42
9693,71,Male,132360.00,77
9694,88,Female,84496.00,59
9695,80,Male,36767.00,77
9696,73,Female,75648.00,52
9697,49,Female,103842.00,27
9698,45,Male,45316.00,52
9699,47,Female,189487.00,14
9700,32,Female,99791.00,55
9701,87,Female,46674.00,13
9702,40,Female,195890.00,30
9703,83,Male,123185.00,53
9704,79,Male,167263.00,13
9705,88,Female,129964.00,33
9706,44,Female,42331.00,85
9707,87,Female,156140.00,42
9708,60,Male,81070.00,32
9709,65,Female,171578.00,68
9710,55,Male,112017.00,58
9711,30,Male,27871.00,59
9712,54,Male,88486.00,48
9713,47,Male,169589.00,31
9714,37,Female,38663.00,33
9715,40,Male,157831.00,11
9716,56,Female,73361.00,24
9717,75,Male,124972.00,76
9718,48,Female,142716.00,97
9719,80,Female,124883.00,32
9720,88,Female,34694.00,6
9721,67,Female,129921.00,17
9722,68,Male,88066.00,75
9723,38,Male,128892.00,87
9724,61,Male,192834.00,38
9725,56,Male,123311.00,98
9726,32,Male,142748.00,30
9727,48,Female,101905.00,38
9728,69,Female,120028.00,54
9729,34,Female,35601.00,27
9730,85,Female,176416.00,64
9731,79,Female,75862.00,42
9732,37,Male,56955.00,68
9733,74,Male,57160.00,45
9734,65,Female,173110.00,32
9735,65,Male,89819.00,12
9736,79,Female,127489.00,5
9737,42,Male,128399.00,36
9738,28,Male,165059.00,3
9739,44,Female,156125.00,65
9740,51,Male,77516.00,80
9741,73,Male,97823.00,68
9742,35,Female,130322.00,42
9743,34,Male,40961.00,74
9744,23,Male,161123.00,82
9745,36,Female,43369.00,96
9746,39,Male,169978.00,55
9747,55,Male,168156.00,36
9748,87,Female,26910.00,24
9749,86,Male,193658.00,13
9750,66,Female,106793.00,29
9751,38,Female,105406.00,7
9752,42,Male,182941.00,59
9753,55,Female,110060.00,69
9754,27,Male,152967.00,93
9755,84,Female,149370.00,78
9756,29,Male,199735.00,98
9757,23,Female,39713.00,81
9758,83,Male,190792.00,49
9759,82,Female,170900.00,49
9760,63,Male,197241.00,82
9761,49,Female,140339.00,24
9762,42,Female,93963.00,76
9763,48,Female,164474.00,45
9764,84,Female,184883.00,32
9765,69,Male,183609.00,26
9766,51,Male,133730.00,30
9767,61,Male,92378.00,4
9768,74,Female,99707.00,51
9769,32,Female,128874.00,88
9770,49,Female,160692.00,70
9771,51,Male,85340.00,47
9772,29,Female,93688.00,47
9773,76,Female,24282.00,44
9774,35,Female,180119.00,98
9775,86,Female,188775.00,64
9776,84,Female,175643.00,94
9777,79,Male,113350.00,35
9778,30,Male,124808.00,72
9779,30,Female,136571.00,13
9780,43,Female,189861.00,72
9781,89,Male,47776.00,50
9782,42,Male,82906.00,26
9783,19,Female,29948.00,60
9784,71,Male,183393.00,83
9785,58,Female,49552.00,60
9786,78,Male,181901.00,11
9787,49,Male,74499.00,62
9788,65,Male,171758.00,49
9789,23,Male,147090.00,6
9790,37,Male,65954.00,93
9791,33,Male,124266.00,20
9792,90,Female,99604.00,10
9793,45,Female,82183.00,99
9794,57,Female,192371.00,59
9795,54,Male,172180.00,57
9796,19,Female,21467.00,29
9797,59,Male,81644.00,29
9798,31,Male,173859.00,100
9799,70,Female,38225.00,84
9800,56,Female,29303.00,44
9801,39,Female,74111.00,66
9802,72,Male,74095.00,59
9803,29,Female,91152.00,75
9804,62,Female,66915.00,41
9805,54,Female,99822.00,56
9806,65,Female,113409.00,91
9807,35,Male,63277.00,28
9808,21,Female,50898.00,18
9809,70,Male,137820.00,54
9810,76,Male,72212.00,79
9811,71,Male,145789.00,8
9812,40,Female,56986.00,41
9813,88,Male,94505.00,22
9814,50,Female,178650.00,10
9815,25,Male,140391.00,31
9816,42,Female,191493.00,95
9817,23,Female,80052.00,25
9818,83,Male,53941.00,94
9819,18,Male,34192.00,57
9820,34,Female,143044.00,69
9821,64,Female,107598.00,47
9822,79,Female,44678.00,94
9823,18,Male,197471.00,39
9824,88,Male,157828.00,10
9825,34,Male,46206.00,77
9826,19,Male,176774.00,21
9827,41,Male,81225.00,80
9828,66,Male,186904.00,20
9829,74,Female,149127.00,84
9830,26,Female,119523.00,46
9831,52,Male,101347.00,97
9832,78,Male,45056.00,28
9833,39,Female,157558.00,24
9834,28,Male,117957.00,11
9835,68,Female,69264.00,93
9836,28,Male,45712.00,78
9837,40,Male,65317.00,75
9838,85,Female,35602.00,95
9839,67,Female,67521.00,82
9840,56,Male,192065.00,42
9841,73,Female,32300.00,84
9842,60,Male,24445.00,81
9843,24,Female,101300.00,31
9844,62,Male,55768.00,76
9845,67,Male,147070.00,40
9846,30,Male,51346.00,77
9847,90,Female,134134.00,92
9848,80,Female,137216.00,15
9849,50,Male,66886.00,47
9850,69,Male,106722.00,17
9851,70,Male,186236.00,49
9852,20,Male,85807.00,95
9853,37,Female,191250.00,88
9854,48,Male,83498.00,70
9855,18,Male,90740.00,75
9856,37,Male,48146.00,8
9857,38,Male,92025.00,25
9858,33,Female,175785.00,30
9859,31,Female,102290.00,57
9860,63,Female,147609.00,88
9861,18,Male,194614.00,2
9862,52,Female,58373.00,67
9863,65,Male,65699.00,17
9864,27,Male,73966.00,65
9865,63,Male,149728.00,23
9866,50,Female,62689.00,61
9867,59,Male,176497.00,64
9868,52,Female,129892.00,64
9869,25,Male,77793.00,51
9870,76,Male,146253.00,37
9871,29,Male,111137.00,45
9872,43,Male,81242.00,89
9873,60,Female,74484.00,11
9874,49,Male,56232.00,41
9875,21,Female,38953.00,84
9876,32,Male,158271.00,20
9877,71,Male,97613.00,29
9878,80,Male,197820.00,63
9879,67,Male,168401.00,33
9880,58,Male,181505.00,84
9881,38,Female,57721.00,42
9882,61,Male,116230.00,39
9883,50,Male,38225.00,17
9884,80,Male,194409.00,86
9885,42,Male,63280.00,50
9886,69,Male,20729.00,31
9887,31,Male,20368.00,27
9888,37,Female,194052.00,13
